reserve,Plot.ID,Plot.ID.quadrant,block,quadrant,Trt.comp,Trt.water,focal.sp,neighbour.id,number
perenjori,PAT3CD,PAT3CD.1,PAT3,1,C,D,a,Gilberta.tenuifolia,1
perenjori,PAT3CD,PAT3CD.1,PAT3,1,C,D,a,Hyalosperma.glutinosum.subsp.glutinosum,1
perenjori,PAT3CD,PAT3CD.1,PAT3,1,C,D,a,Lawrencella.rosea,2
perenjori,PAT3CD,PAT3CD.1,PAT3,1,C,D,a,Oxalis.sp,4
perenjori,PAT3CD,PAT3CD.1,PAT3,1,C,D,a,Plantago.debilis,1
perenjori,PAT3CD,PAT3CD.1,PAT3,1,C,D,a,Schoenia.cassiniana,1
perenjori,PAT3CD,PAT3CD.1,PAT3,1,C,D,a,Trachymene.cyanopetala,2
perenjori,PAT3CD,PAT3CD.1,PAT3,1,C,D,a,Waitzia.acuminata,1
perenjori,PAT3CD,PAT3CD.2,PAT3,2,C,D,t,Arctotheca.calendula,6
perenjori,PAT3CD,PAT3CD.2,PAT3,2,C,D,t,Ehrharta.longiflora,30
perenjori,PAT3CD,PAT3CD.2,PAT3,2,C,D,t,Hydrocotyle.pilifera,3
perenjori,PAT3CD,PAT3CD.2,PAT3,2,C,D,t,Hypochaeris.glabra,4
perenjori,PAT3CD,PAT3CD.2,PAT3,2,C,D,t,Pentaschistis.airoides,2
perenjori,PAT3CD,PAT3CD.2,PAT3,2,C,D,t,Trachymene.cyanopetala,4
perenjori,PAT3CD,PAT3CD.2,PAT3,2,C,D,t,Waitzia.acuminata,1
perenjori,PAT3CD,PAT3CD.3,PAT3,3,C,D,a,Arctotheca.calendula,5
perenjori,PAT3CD,PAT3CD.3,PAT3,3,C,D,a,Ehrharta.longiflora,20
perenjori,PAT3CD,PAT3CD.3,PAT3,3,C,D,a,Hyalosperma.glutinosum.subsp.glutinosum,3
perenjori,PAT3CD,PAT3CD.3,PAT3,3,C,D,a,Hydrocotyle.pilifera,2
perenjori,PAT3CD,PAT3CD.3,PAT3,3,C,D,a,Oxalis.sp,4
perenjori,PAT3CD,PAT3CD.3,PAT3,3,C,D,a,Pentaschistis.airoides,5
perenjori,PAT3CD,PAT3CD.3,PAT3,3,C,D,a,Trachymene.cyanopetala,1
perenjori,PAT3CD,PAT3CD.4,PAT3,4,C,D,t,Arctotheca.calendula,3
perenjori,PAT3CD,PAT3CD.4,PAT3,4,C,D,t,Ehrharta.longiflora,5
perenjori,PAT3CD,PAT3CD.4,PAT3,4,C,D,t,Hyalosperma.glutinosum.subsp.glutinosum,10
perenjori,PAT3CD,PAT3CD.4,PAT3,4,C,D,t,Lawrencella.rosea,4
perenjori,PAT3CD,PAT3CD.4,PAT3,4,C,D,t,Oxalis.sp,5
perenjori,PAT3CD,PAT3CD.4,PAT3,4,C,D,t,Pentaschistis.airoides,5
perenjori,PAT3CD,PAT3CD.4,PAT3,4,C,D,t,Trachymene.cyanopetala,4
perenjori,PAT3CW,PAT3CW.1,PAT3,1,C,W,t,Arctotheca.calendula,10
perenjori,PAT3CW,PAT3CW.1,PAT3,1,C,W,t,Daucus.glochidiatus,1
perenjori,PAT3CW,PAT3CW.1,PAT3,1,C,W,t,Lawrencella.rosea,4
perenjori,PAT3CW,PAT3CW.1,PAT3,1,C,W,t,Monoculus.monstrosus,3
perenjori,PAT3CW,PAT3CW.1,PAT3,1,C,W,t,Oxalis.sp,6
perenjori,PAT3CW,PAT3CW.1,PAT3,1,C,W,t,Pentaschistis.airoides,3
perenjori,PAT3CW,PAT3CW.1,PAT3,1,C,W,t,Petrorhagia.velutina,10
perenjori,PAT3CW,PAT3CW.1,PAT3,1,C,W,t,Podolepis.canescens,1
perenjori,PAT3CW,PAT3CW.1,PAT3,1,C,W,t,Trachymene.cyanopetala,10
perenjori,PAT3CW,PAT3CW.1,PAT3,1,C,W,t,Waitzia.acuminata,1
perenjori,PAT3CW,PAT3CW.2,PAT3,2,C,W,t,Arctotheca.calendula,20
perenjori,PAT3CW,PAT3CW.2,PAT3,2,C,W,t,Ehrharta.longiflora,1
perenjori,PAT3CW,PAT3CW.2,PAT3,2,C,W,t,Petrorhagia.velutina,7
perenjori,PAT3CW,PAT3CW.2,PAT3,2,C,W,t,Podolepis.canescens,3
perenjori,PAT3CW,PAT3CW.2,PAT3,2,C,W,t,Trachymene.cyanopetala,7
perenjori,PAT3CW,PAT3CW.2,PAT3,2,C,W,t,Velleia.rosea,2
perenjori,PAT3CW,PAT3CW.2,PAT3,2,C,W,t,Waitzia.acuminata,1
perenjori,PAT3CW,PAT3CW.3,PAT3,3,C,W,a,Arctotheca.calendula,18
perenjori,PAT3CW,PAT3CW.3,PAT3,3,C,W,a,Brachyscome.iberidifolia,2
perenjori,PAT3CW,PAT3CW.3,PAT3,3,C,W,a,Daucus.glochidiatus,2
perenjori,PAT3CW,PAT3CW.3,PAT3,3,C,W,a,Ehrharta.longiflora,1
perenjori,PAT3CW,PAT3CW.3,PAT3,3,C,W,a,Oxalis.sp,6
perenjori,PAT3CW,PAT3CW.3,PAT3,3,C,W,a,Petrorhagia.velutina,2
perenjori,PAT3CW,PAT3CW.3,PAT3,3,C,W,a,Podolepis.canescens,1
perenjori,PAT3CW,PAT3CW.3,PAT3,3,C,W,a,Rhodanthe.polycephala,3
perenjori,PAT3CW,PAT3CW.3,PAT3,3,C,W,a,Trachymene.cyanopetala,4
perenjori,PAT3CW,PAT3CW.4,PAT3,4,C,W,a,Arctotheca.calendula,30
perenjori,PAT3CW,PAT3CW.4,PAT3,4,C,W,a,Daucus.glochidiatus,1
perenjori,PAT3CW,PAT3CW.4,PAT3,4,C,W,a,Ehrharta.longiflora,6
perenjori,PAT3CW,PAT3CW.4,PAT3,4,C,W,a,Haloragis.odontocarpa,1
perenjori,PAT3CW,PAT3CW.4,PAT3,4,C,W,a,Petrorhagia.velutina,5
perenjori,PAT3CW,PAT3CW.4,PAT3,4,C,W,a,Podolepis.canescens,1
perenjori,PAT3CW,PAT3CW.4,PAT3,4,C,W,a,Rhodanthe.polycephala,1
perenjori,PAT3CW,PAT3CW.4,PAT3,4,C,W,a,Trachymene.cyanopetala,4
perenjori,PAT3CW,PAT3CW.4,PAT3,4,C,W,a,Waitzia.acuminata,1
perenjori,PAT3ED,PAT3ED.1,PAT3,1,E,D,a,Ehrharta.longiflora,30
perenjori,PAT3ED,PAT3ED.1,PAT3,1,E,D,a,Hypochaeris.glabra,3
perenjori,PAT3ED,PAT3ED.1,PAT3,1,E,D,a,Oxalis.sp,9
perenjori,PAT3ED,PAT3ED.2,PAT3,2,E,D,t,Arctotheca.calendula,5
perenjori,PAT3ED,PAT3ED.2,PAT3,2,E,D,t,Ehrharta.longiflora,20
perenjori,PAT3ED,PAT3ED.2,PAT3,2,E,D,t,Oxalis.sp,8
perenjori,PAT3ED,PAT3ED.3,PAT3,3,E,D,a,Ehrharta.longiflora,50
perenjori,PAT3ED,PAT3ED.3,PAT3,3,E,D,a,Oxalis.sp,25
perenjori,PAT3ED,PAT3ED.4,PAT3,4,E,D,t,Arctotheca.calendula,3
perenjori,PAT3ED,PAT3ED.4,PAT3,4,E,D,t,Ehrharta.longiflora,20
perenjori,PAT3ED,PAT3ED.4,PAT3,4,E,D,t,Oxalis.sp,5
perenjori,PAT3ED,PAT3ED.4,PAT3,4,E,D,t,Pentaschistis.airoides,3
perenjori,PAT3EW,PAT3EW.1,PAT3,1,E,W,t,Arctotheca.calendula,20
perenjori,PAT3EW,PAT3EW.1,PAT3,1,E,W,t,Ehrharta.longiflora,20
perenjori,PAT3EW,PAT3EW.1,PAT3,1,E,W,t,Oxalis.sp,9
perenjori,PAT3EW,PAT3EW.2,PAT3,2,E,W,a,Hypochaeris.glabra,2
perenjori,PAT3EW,PAT3EW.2,PAT3,2,E,W,a,Monoculus.monstrosus,3
perenjori,PAT3EW,PAT3EW.2,PAT3,2,E,W,a,Oxalis.sp,2
perenjori,PAT3EW,PAT3EW.2,PAT3,2,E,W,a,Petrorhagia.velutina,3
perenjori,PAT3EW,PAT3EW.2,PAT3,2,E,W,a,Vulpia.bromoides,5
perenjori,PAT3EW,PAT3EW.3,PAT3,3,E,W,t,Arctotheca.calendula,10
perenjori,PAT3EW,PAT3EW.3,PAT3,3,E,W,t,Ehrharta.longiflora,1
perenjori,PAT3EW,PAT3EW.3,PAT3,3,E,W,t,Oxalis.sp,5
perenjori,PAT3EW,PAT3EW.3,PAT3,3,E,W,t,Pentaschistis.airoides,15
perenjori,PAT3EW,PAT3EW.3,PAT3,3,E,W,t,Petrorhagia.velutina,6
perenjori,PAT3EW,PAT3EW.4,PAT3,4,E,W,a,Daucus.glochidiatus,3
perenjori,PAT3EW,PAT3EW.4,PAT3,4,E,W,a,Ehrharta.longiflora,5
perenjori,PAT3EW,PAT3EW.4,PAT3,4,E,W,a,Oxalis.sp,20
perenjori,PAT3EW,PAT3EW.4,PAT3,4,E,W,a,Petrorhagia.velutina,10
perenjori,PAT3MD,PAT3MD.1,PAT3,1,M,D,a,Arctotheca.calendula,5
perenjori,PAT3MD,PAT3MD.2,PAT3,2,M,D,a,Arctotheca.calendula,12
perenjori,PAT3MD,PAT3MD.3,PAT3,3,M,D,t,Trachymene.cyanopetala,12
perenjori,PAT3MD,PAT3MD.4,PAT3,4,M,D,t,Trachymene.cyanopetala,9
perenjori,PAT3MW,PAT3MW.1,PAT3,1,M,W,a,Arctotheca.calendula,8
perenjori,PAT3MW,PAT3MW.2,PAT3,2,M,W,t,Trachymene.cyanopetala,22
perenjori,PAT3MW,PAT3MW.3,PAT3,3,M,W,a,Arctotheca.calendula,5
perenjori,PAT3MW,PAT3MW.4,PAT3,4,M,W,t,Trachymene.cyanopetala,15
perenjori,PAT3ND,PAT3ND.1,PAT3,1,N,D,a,Hyalosperma.glutinosum.subsp.glutinosum,9
perenjori,PAT3ND,PAT3ND.1,PAT3,1,N,D,a,Lawrencella.rosea,1
perenjori,PAT3ND,PAT3ND.1,PAT3,1,N,D,a,Plantago.debilis,4
perenjori,PAT3ND,PAT3ND.1,PAT3,1,N,D,a,Podolepis.canescens,3
perenjori,PAT3ND,PAT3ND.1,PAT3,1,N,D,a,Trachymene.cyanopetala,12
perenjori,PAT3ND,PAT3ND.1,PAT3,1,N,D,a,Waitzia.acuminata,3
perenjori,PAT3ND,PAT3ND.2,PAT3,2,N,D,t,Podolepis.canescens,1
perenjori,PAT3ND,PAT3ND.2,PAT3,2,N,D,t,Schoenia.cassiniana,1
perenjori,PAT3ND,PAT3ND.2,PAT3,2,N,D,t,Velleia.cycnopotamica,2
perenjori,PAT3ND,PAT3ND.2,PAT3,2,N,D,t,Waitzia.acuminata,1
perenjori,PAT3ND,PAT3ND.3,PAT3,3,N,D,a,Hyalosperma.glutinosum.subsp.glutinosum,8
perenjori,PAT3ND,PAT3ND.3,PAT3,3,N,D,a,Lawrencella.rosea,1
perenjori,PAT3ND,PAT3ND.3,PAT3,3,N,D,a,Podolepis.canescens,1
perenjori,PAT3ND,PAT3ND.3,PAT3,3,N,D,a,Trachymene.cyanopetala,5
perenjori,PAT3ND,PAT3ND.3,PAT3,3,N,D,a,Waitzia.acuminata,1
perenjori,PAT3ND,PAT3ND.4,PAT3,4,N,D,t,Hyalosperma.glutinosum.subsp.glutinosum,20
perenjori,PAT3ND,PAT3ND.4,PAT3,4,N,D,t,Lawrencella.rosea,1
perenjori,PAT3ND,PAT3ND.4,PAT3,4,N,D,t,Schoenia.cassiniana,1
perenjori,PAT3ND,PAT3ND.4,PAT3,4,N,D,t,Waitzia.acuminata,1
perenjori,PAT3NW,PAT3NW.1,PAT3,1,N,W,a,Hyalosperma.glutinosum.subsp.glutinosum,7
perenjori,PAT3NW,PAT3NW.1,PAT3,1,N,W,a,Plantago.debilis,1
perenjori,PAT3NW,PAT3NW.1,PAT3,1,N,W,a,Podolepis.canescens,5
perenjori,PAT3NW,PAT3NW.1,PAT3,1,N,W,a,Trachymene.cyanopetala,1
perenjori,PAT3NW,PAT3NW.1,PAT3,1,N,W,a,Waitzia.acuminata,1
perenjori,PAT3NW,PAT3NW.2,PAT3,2,N,W,t,Gilberta.tenuifolia,2
perenjori,PAT3NW,PAT3NW.2,PAT3,2,N,W,t,Haloragis.odontocarpa,1
perenjori,PAT3NW,PAT3NW.2,PAT3,2,N,W,t,Hyalosperma.glutinosum.subsp.glutinosum,1
perenjori,PAT3NW,PAT3NW.2,PAT3,2,N,W,t,Podolepis.canescens,5
perenjori,PAT3NW,PAT3NW.2,PAT3,2,N,W,t,Velleia.rosea,2
perenjori,PAT3NW,PAT3NW.2,PAT3,2,N,W,t,Waitzia.acuminata,6
perenjori,PAT3NW,PAT3NW.3,PAT3,3,N,W,a,Hyalosperma.glutinosum.subsp.glutinosum,3
perenjori,PAT3NW,PAT3NW.3,PAT3,3,N,W,a,Lawrencella.rosea,1
perenjori,PAT3NW,PAT3NW.3,PAT3,3,N,W,a,Trachymene.cyanopetala,20
perenjori,PAT3NW,PAT3NW.3,PAT3,3,N,W,a,Velleia.rosea,2
perenjori,PAT3NW,PAT3NW.3,PAT3,3,N,W,a,Waitzia.acuminata,4
perenjori,PAT3NW,PAT3NW.4,PAT3,4,N,W,t,Haloragis.odontocarpa,1
perenjori,PAT3NW,PAT3NW.4,PAT3,4,N,W,t,Hyalosperma.glutinosum.subsp.glutinosum,1
perenjori,PAT3NW,PAT3NW.4,PAT3,4,N,W,t,Podolepis.canescens,1
perenjori,PAT3NW,PAT3NW.4,PAT3,4,N,W,t,Waitzia.acuminata,1
perenjori,PAT3SD,PAT3SD.1,PAT3,1,S,D,a,NA,NA
perenjori,PAT3SD,PAT3SD.2,PAT3,2,S,D,t,NA,NA
perenjori,PAT3SD,PAT3SD.3,PAT3,3,S,D,t,NA,NA
perenjori,PAT3SD,PAT3SD.4,PAT3,4,S,D,a,NA,NA
perenjori,PAT3SW,PAT3SW.1,PAT3,1,S,W,t,NA,NA
perenjori,PAT3SW,PAT3SW.2,PAT3,2,S,W,a,NA,NA
perenjori,PAT3SW,PAT3SW.3,PAT3,3,S,W,t,NA,NA
perenjori,PAT3SW,PAT3SW.4,PAT3,4,S,W,a,NA,NA
perenjori,PAT4CD,PAT4CD.1,PAT4,1,C,D,t,Brachyscome.sp,1
perenjori,PAT4CD,PAT4CD.1,PAT4,1,C,D,t,Pentaschistis.airoides,7
perenjori,PAT4CD,PAT4CD.1,PAT4,1,C,D,t,Trachymene.cyanopetala,4
perenjori,PAT4CD,PAT4CD.1,PAT4,1,C,D,t,Velleia.rosea,7
perenjori,PAT4CD,PAT4CD.2,PAT4,2,C,D,a,Haloragis.odontocarpa,2
perenjori,PAT4CD,PAT4CD.2,PAT4,2,C,D,a,Monoculus.monstrosus,1
perenjori,PAT4CD,PAT4CD.2,PAT4,2,C,D,a,Oxalis.sp,1
perenjori,PAT4CD,PAT4CD.2,PAT4,2,C,D,a,Pentaschistis.airoides,3
perenjori,PAT4CD,PAT4CD.2,PAT4,2,C,D,a,Trachymene.cyanopetala,5
perenjori,PAT4CD,PAT4CD.2,PAT4,2,C,D,a,Velleia.rosea,2
perenjori,PAT4CD,PAT4CD.2,PAT4,2,C,D,a,Vulpia.bromoides,8
perenjori,PAT4CD,PAT4CD.3,PAT4,3,C,D,t,Calandrinia.eremaea,3
perenjori,PAT4CD,PAT4CD.3,PAT4,3,C,D,t,Oxalis.sp,4
perenjori,PAT4CD,PAT4CD.3,PAT4,3,C,D,t,Velleia.rosea,2
perenjori,PAT4CD,PAT4CD.3,PAT4,3,C,D,t,Waitzia.acuminata,1
perenjori,PAT4CD,PAT4CD.4,PAT4,4,C,D,a,Arctotheca.calendula,1
perenjori,PAT4CD,PAT4CD.4,PAT4,4,C,D,a,Haloragis.odontocarpa,2
perenjori,PAT4CD,PAT4CD.4,PAT4,4,C,D,a,Monoculus.monstrosus,1
perenjori,PAT4CD,PAT4CD.4,PAT4,4,C,D,a,Oxalis.sp,4
perenjori,PAT4CD,PAT4CD.4,PAT4,4,C,D,a,Trachymene.cyanopetala,10
perenjori,PAT4CW,PAT4CW.1,PAT4,1,C,W,a,Arctotheca.calendula,7
perenjori,PAT4CW,PAT4CW.1,PAT4,1,C,W,a,Hyalosperma.glutinosum.subsp.glutinosum,5
perenjori,PAT4CW,PAT4CW.1,PAT4,1,C,W,a,Trachymene.cyanopetala,2
perenjori,PAT4CW,PAT4CW.1,PAT4,1,C,W,a,Trifolium.sp,10
perenjori,PAT4CW,PAT4CW.2,PAT4,2,C,W,t,Arctotheca.calendula,3
perenjori,PAT4CW,PAT4CW.2,PAT4,2,C,W,t,Oxalis.sp,9
perenjori,PAT4CW,PAT4CW.2,PAT4,2,C,W,t,Trachymene.cyanopetala,8
perenjori,PAT4CW,PAT4CW.2,PAT4,2,C,W,t,Velleia.rosea,3
perenjori,PAT4CW,PAT4CW.3,PAT4,3,C,W,t,Arctotheca.calendula,3
perenjori,PAT4CW,PAT4CW.3,PAT4,3,C,W,t,Oxalis.sp,12
perenjori,PAT4CW,PAT4CW.3,PAT4,3,C,W,t,Podolepis.canescens,1
perenjori,PAT4CW,PAT4CW.3,PAT4,3,C,W,t,Trachymene.cyanopetala,10
perenjori,PAT4CW,PAT4CW.3,PAT4,3,C,W,t,Velleia.rosea,3
perenjori,PAT4CW,PAT4CW.4,PAT4,4,C,W,a,Arctotheca.calendula,5
perenjori,PAT4CW,PAT4CW.4,PAT4,4,C,W,a,Brassica.tournefortii,1
perenjori,PAT4CW,PAT4CW.4,PAT4,4,C,W,a,Haloragis.odontocarpa,1
perenjori,PAT4CW,PAT4CW.4,PAT4,4,C,W,a,Hyalosperma.glutinosum.subsp.glutinosum,3
perenjori,PAT4CW,PAT4CW.4,PAT4,4,C,W,a,Oxalis.sp,20
perenjori,PAT4CW,PAT4CW.4,PAT4,4,C,W,a,Pentaschistis.airoides,20
perenjori,PAT4ED,PAT4ED.1,PAT4,1,E,D,a,Oxalis.sp,2
perenjori,PAT4ED,PAT4ED.1,PAT4,1,E,D,a,Senecio.glossanthus,9
perenjori,PAT4ED,PAT4ED.2,PAT4,2,E,D,a,Arctotheca.calendula,2
perenjori,PAT4ED,PAT4ED.2,PAT4,2,E,D,a,Senecio.glossanthus,8
perenjori,PAT4ED,PAT4ED.3,PAT4,3,E,D,t,Oxalis.sp,2
perenjori,PAT4ED,PAT4ED.3,PAT4,3,E,D,t,Senecio.glossanthus,8
perenjori,PAT4ED,PAT4ED.3,PAT4,3,E,D,t,Vulpia.bromoides,5
perenjori,PAT4ED,PAT4ED.4,PAT4,4,E,D,t,Arctotheca.calendula,6
perenjori,PAT4ED,PAT4ED.4,PAT4,4,E,D,t,Senecio.glossanthus,12
perenjori,PAT4ED,PAT4ED.4,PAT4,4,E,D,t,Vulpia.bromoides,1
perenjori,PAT4EW,PAT4EW.1,PAT4,1,E,W,a,Oxalis.sp,11
perenjori,PAT4EW,PAT4EW.2,PAT4,2,E,W,t,Brassica.tournefortii,1
perenjori,PAT4EW,PAT4EW.2,PAT4,2,E,W,t,Monoculus.monstrosus,1
perenjori,PAT4EW,PAT4EW.2,PAT4,2,E,W,t,Oxalis.sp,9
perenjori,PAT4EW,PAT4EW.3,PAT4,3,E,W,t,Arctotheca.calendula,1
perenjori,PAT4EW,PAT4EW.3,PAT4,3,E,W,t,Monoculus.monstrosus,1
perenjori,PAT4EW,PAT4EW.3,PAT4,3,E,W,t,Oxalis.sp,7
perenjori,PAT4EW,PAT4EW.4,PAT4,4,E,W,a,Monoculus.monstrosus,1
perenjori,PAT4EW,PAT4EW.4,PAT4,4,E,W,a,Oxalis.sp,1
perenjori,PAT4MD,PAT4MD.1,PAT4,1,M,D,t,Trachymene.cyanopetala,4
perenjori,PAT4MD,PAT4MD.2,PAT4,2,M,D,a,Arctotheca.calendula,1
perenjori,PAT4MD,PAT4MD.3,PAT4,3,M,D,a,Arctotheca.calendula,2
perenjori,PAT4MD,PAT4MD.4,PAT4,4,M,D,t,Trachymene.cyanopetala,3
perenjori,PAT4MW,PAT4MW.1,PAT4,1,M,W,a,Arctotheca.calendula,1
perenjori,PAT4MW,PAT4MW.2,PAT4,2,M,W,t,Trachymene.cyanopetala,5
perenjori,PAT4MW,PAT4MW.3,PAT4,3,M,W,t,Trachymene.cyanopetala,5
perenjori,PAT4MW,PAT4MW.4,PAT4,4,M,W,a,Arctotheca.calendula,4
perenjori,PAT4ND,PAT4ND.1,PAT4,1,N,D,a,Brachyscome.sp,1
perenjori,PAT4ND,PAT4ND.1,PAT4,1,N,D,a,Calandrinia.eremaea,2
perenjori,PAT4ND,PAT4ND.1,PAT4,1,N,D,a,Trachymene.cyanopetala,2
perenjori,PAT4ND,PAT4ND.1,PAT4,1,N,D,a,Velleia.rosea,2
perenjori,PAT4ND,PAT4ND.1,PAT4,1,N,D,a,Waitzia.acuminata,5
perenjori,PAT4ND,PAT4ND.2,PAT4,2,N,D,t,Rhodanthe.polycephala,2
perenjori,PAT4ND,PAT4ND.2,PAT4,2,N,D,t,Waitzia.acuminata,6
perenjori,PAT4ND,PAT4ND.3,PAT4,3,N,D,a,Trachymene.cyanopetala,4
perenjori,PAT4ND,PAT4ND.3,PAT4,3,N,D,a,Waitzia.acuminata,6
perenjori,PAT4ND,PAT4ND.4,PAT4,4,N,D,t,Nicotiana.rotundifolia,1
perenjori,PAT4NW,PAT4NW.1,PAT4,1,N,W,a,Brachyscome.sp,2
perenjori,PAT4NW,PAT4NW.1,PAT4,1,N,W,a,Calandrinia.eremaea,1
perenjori,PAT4NW,PAT4NW.1,PAT4,1,N,W,a,Plantago.debilis,1
perenjori,PAT4NW,PAT4NW.1,PAT4,1,N,W,a,Pogonolepis.muelleriana,8
perenjori,PAT4NW,PAT4NW.1,PAT4,1,N,W,a,Trachymene.cyanopetala,5
perenjori,PAT4NW,PAT4NW.1,PAT4,1,N,W,a,Velleia.rosea,1
perenjori,PAT4NW,PAT4NW.2,PAT4,2,N,W,a,Calandrinia.eremaea,4
perenjori,PAT4NW,PAT4NW.2,PAT4,2,N,W,a,Pogonolepis.muelleriana,2
perenjori,PAT4NW,PAT4NW.2,PAT4,2,N,W,a,Rhodanthe.polycephala,1
perenjori,PAT4NW,PAT4NW.2,PAT4,2,N,W,a,Trachymene.cyanopetala,5
perenjori,PAT4NW,PAT4NW.2,PAT4,2,N,W,a,Velleia.rosea,1
perenjori,PAT4NW,PAT4NW.3,PAT4,3,N,W,t,Pogonolepis.muelleriana,4
perenjori,PAT4NW,PAT4NW.3,PAT4,3,N,W,t,Rhodanthe.polycephala,1
perenjori,PAT4NW,PAT4NW.4,PAT4,4,N,W,t,Pogonolepis.muelleriana,9
perenjori,PAT4NW,PAT4NW.4,PAT4,4,N,W,t,Velleia.rosea,1
perenjori,PAT4NW,PAT4NW.4,PAT4,4,N,W,t,Waitzia.acuminata,1
perenjori,PAT4SD,PAT4SD.1,PAT4,1,S,D,a,NA,NA
perenjori,PAT4SD,PAT4SD.2,PAT4,2,S,D,a,NA,NA
perenjori,PAT4SD,PAT4SD.3,PAT4,3,S,D,t,NA,NA
perenjori,PAT4SD,PAT4SD.4,PAT4,4,S,D,t,NA,NA
perenjori,PAT4SW,PAT4SW.1,PAT4,1,S,W,t,NA,NA
perenjori,PAT4SW,PAT4SW.2,PAT4,2,S,W,a,NA,NA
perenjori,PAT4SW,PAT4SW.3,PAT4,3,S,W,a,NA,NA
perenjori,PAT4SW,PAT4SW.4,PAT4,4,S,W,t,NA,NA
perenjori,PAW1CD,PAW1CD.1,PAW1,1,C,D,w,Crassula.colorata.or.exserta,2
perenjori,PAW1CD,PAW1CD.1,PAW1,1,C,D,w,Haloragis.odontocarpa,1
perenjori,PAW1CD,PAW1CD.1,PAW1,1,C,D,w,Hyalosperma.glutinosum.subsp.glutinosum,6
perenjori,PAW1CD,PAW1CD.1,PAW1,1,C,D,w,Pentaschistis.airoides,6
perenjori,PAW1CD,PAW1CD.1,PAW1,1,C,D,w,Plantago.debilis,28
perenjori,PAW1CD,PAW1CD.1,PAW1,1,C,D,w,Rhodanthe.polycephala,1
perenjori,PAW1CD,PAW1CD.1,PAW1,1,C,D,w,Velleia.rosea,1
perenjori,PAW1CD,PAW1CD.2,PAW1,2,C,D,a,Hyalosperma.glutinosum.subsp.glutinosum,10
perenjori,PAW1CD,PAW1CD.2,PAW1,2,C,D,a,Plantago.debilis,35
perenjori,PAW1CD,PAW1CD.2,PAW1,2,C,D,a,Velleia.rosea,1
perenjori,PAW1CD,PAW1CD.2,PAW1,2,C,D,a,Waitzia.acuminata,2
perenjori,PAW1CD,PAW1CD.3,PAW1,3,C,D,a,Angianthus.tomentosus,1
perenjori,PAW1CD,PAW1CD.3,PAW1,3,C,D,a,Hyalosperma.glutinosum.subsp.glutinosum,6
perenjori,PAW1CD,PAW1CD.3,PAW1,3,C,D,a,Plantago.debilis,8
perenjori,PAW1CD,PAW1CD.3,PAW1,3,C,D,a,Rhodanthe.polycephala,1
perenjori,PAW1CD,PAW1CD.3,PAW1,3,C,D,a,Velleia.rosea,2
perenjori,PAW1CD,PAW1CD.3,PAW1,3,C,D,a,Waitzia.acuminata,2
perenjori,PAW1CD,PAW1CD.4,PAW1,4,C,D,w,Calandrinia.eremaea,1
perenjori,PAW1CD,PAW1CD.4,PAW1,4,C,D,w,Hyalosperma.glutinosum.subsp.glutinosum,4
perenjori,PAW1CD,PAW1CD.4,PAW1,4,C,D,w,Pentaschistis.airoides,2
perenjori,PAW1CD,PAW1CD.4,PAW1,4,C,D,w,Plantago.debilis,8
perenjori,PAW1CD,PAW1CD.4,PAW1,4,C,D,w,Rhodanthe.polycephala,1
perenjori,PAW1CD,PAW1CD.4,PAW1,4,C,D,w,Velleia.rosea,4
perenjori,PAW1CD,PAW1CD.4,PAW1,4,C,D,w,Vulpia.bromoides,1
perenjori,PAW1CW,PAW1CW.1,PAW1,1,C,W,w,Arctotheca.calendula,1
perenjori,PAW1CW,PAW1CW.1,PAW1,1,C,W,w,Calandrinia.eremaea,6
perenjori,PAW1CW,PAW1CW.1,PAW1,1,C,W,w,Hyalosperma.glutinosum.subsp.glutinosum,35
perenjori,PAW1CW,PAW1CW.1,PAW1,1,C,W,w,Pentaschistis.airoides,3
perenjori,PAW1CW,PAW1CW.1,PAW1,1,C,W,w,Pogonolepis.muelleriana,1
perenjori,PAW1CW,PAW1CW.1,PAW1,1,C,W,w,Velleia.rosea,1
perenjori,PAW1CW,PAW1CW.1,PAW1,1,C,W,w,Waitzia.acuminata,4
perenjori,PAW1CW,PAW1CW.2,PAW1,2,C,W,w,Arctotheca.calendula,1
perenjori,PAW1CW,PAW1CW.2,PAW1,2,C,W,w,Calandrinia.eremaea,1
perenjori,PAW1CW,PAW1CW.2,PAW1,2,C,W,w,Crassula.colorata.or.exserta,20
perenjori,PAW1CW,PAW1CW.2,PAW1,2,C,W,w,Hyalosperma.glutinosum.subsp.glutinosum,14
perenjori,PAW1CW,PAW1CW.2,PAW1,2,C,W,w,Pentaschistis.airoides,6
perenjori,PAW1CW,PAW1CW.2,PAW1,2,C,W,w,Plantago.debilis,6
perenjori,PAW1CW,PAW1CW.2,PAW1,2,C,W,w,Pogonolepis.muelleriana,12
perenjori,PAW1CW,PAW1CW.3,PAW1,3,C,W,a,Arctotheca.calendula,4
perenjori,PAW1CW,PAW1CW.3,PAW1,3,C,W,a,Calandrinia.eremaea,3
perenjori,PAW1CW,PAW1CW.3,PAW1,3,C,W,a,Hyalosperma.glutinosum.subsp.glutinosum,10
perenjori,PAW1CW,PAW1CW.3,PAW1,3,C,W,a,Hypochaeris.glabra,1
perenjori,PAW1CW,PAW1CW.3,PAW1,3,C,W,a,Monoculus.monstrosus,1
perenjori,PAW1CW,PAW1CW.3,PAW1,3,C,W,a,Pentaschistis.airoides,2
